Unnamed: 0,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,barometric_altitude,transponder_code,special_purpose_indicator,position_source,category,hour
3777,4067ee,TOM3GE  ,United Kingdom,2025-10-01 13:43:18,2025-10-01 13:43:18,14.3538,45.5397,11071.86,False,217.22,300.45,0.33,10965.18,2013.0,False,0,0,13
3778,4baa73,THY5JA  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,24.8068,42.336,10843.26,False,249.42,113.97,0.98,10660.38,221.0,False,0,0,13
3779,a41902,N363SA  ,United States,2025-10-01 13:42:01,2025-10-01 13:42:01,-80.6994,27.2514,853.44,False,44.39,274.65,-0.65,853.44,,False,0,0,13
3780,4baa74,THY2RE  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,25.3667,42.981,10530.84,False,211.69,297.5,-0.33,10363.2,6002.0,False,0,0,13
3781,3c7428,TUI5KC  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,13.6281,46.8189,10774.68,False,253.48,137.8,0.0,10668.0,6521.0,False,0,0,13
3782,4baa72,THY4XK  ,Turkey,2025-10-01 13:43:16,2025-10-01 13:43:16,21.2158,45.7192,10401.3,False,212.52,308.12,-0.33,10363.2,5340.0,False,0,0,13
3783,4baa70,THY6XJ  ,Turkey,2025-10-01 13:43:10,2025-10-01 13:43:10,28.9366,41.1204,4236.72,False,178.94,183.96,9.1,4152.9,,False,0,0,13
3784,a83742,N6287   ,United States,2025-10-01 13:41:12,2025-10-01 13:41:12,-83.984,33.9691,403.86,False,28.07,63.9,-2.6,381.0,,False,0,0,13
3785,3465c9,VOE2310 ,Spain,2025-10-01 13:43:17,2025-10-01 13:43:17,2.2904,47.4887,10447.02,False,257.02,174.14,0.0,10058.4,1000.0,False,0,0,13
3786,a50adc,DAL145  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,2.1423,56.0549,11292.84,False,221.82,338.08,0.0,10972.8,2115.0,False,0,0,13
3787,ae4e8f,MX746   ,United States,2025-10-01 13:43:10,2025-10-01 13:43:12,-97.0889,27.5925,3307.08,False,132.73,269.56,-41.29,3078.48,5546.0,False,0,13,13
3788,781e0d,CDC8889 ,China,2025-10-01 13:43:11,2025-10-01 13:43:11,116.7863,40.6299,9837.42,False,239.31,5.55,0.33,9486.9,,False,0,0,13
3789,a13c21,N179RP  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-94.8591,38.9593,2933.7,False,144.54,213.97,17.23,2804.16,,False,0,0,13
3790,4067f2,TOM9PM  ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,15.6197,48.7363,11620.5,False,214.23,307.59,0.0,11582.4,5335.0,False,0,0,13
3791,467894,T15     ,Finland,2025-10-01 13:43:17,2025-10-01 13:43:17,25.4416,63.7104,7772.4,False,133.38,182.65,0.0,7620.0,,False,0,0,13
3792,4baa6f,THY9VG  ,Turkey,2025-10-01 13:43:16,2025-10-01 13:43:16,14.2344,50.1038,,True,9.26,25.31,,,,False,0,0,13
3793,4baa6d,THY7FQ  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,20.7178,49.9038,10279.38,False,224.52,340.73,0.0,10363.2,2351.0,False,0,0,13
3794,4baa6e,THY3HU  ,Turkey,2025-10-01 13:43:16,2025-10-01 13:43:17,28.7326,41.0113,1577.34,False,114.24,358.71,-0.33,1485.9,6025.0,False,0,0,13
3795,4067f3,TOM58C  ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,11.2374,49.463,11399.52,False,249.4,116.99,0.0,11277.6,4632.0,False,0,0,13
3796,4067f6,TOM7PA  ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,14.7576,47.0432,13220.7,False,236.5,316.23,0.0,13098.78,6637.0,False,0,0,13
3797,4bb163,THY7AT  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,10.5942,49.0939,12039.6,False,271.75,135.54,-0.33,11887.2,7665.0,False,0,0,13
3798,467890,T21     ,Finland,2025-10-01 13:43:17,2025-10-01 13:43:17,24.5308,60.4852,3208.02,False,128.56,340.11,0.0,3048.0,,False,0,0,13
3799,4067f5,TOM9CK  ,United Kingdom,2025-10-01 13:43:16,2025-10-01 13:43:16,19.8887,43.4372,12649.2,False,266.74,128.82,0.0,12489.18,3447.0,False,0,0,13
3800,4baa6c,THY9KQ  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,28.1016,41.2923,4747.26,False,180.57,179.84,-8.78,4610.1,7102.0,False,0,0,13
3801,a9e285,NDU736  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-111.6698,33.2558,800.1,False,53.0,358.89,-0.65,800.1,,False,0,0,13
3802,399e86,CRL924  ,France,2025-10-01 13:43:17,2025-10-01 13:43:17,-10.4353,45.6264,10911.84,False,236.05,251.84,0.0,10363.2,5611.0,False,0,0,13
3803,480849,NAF298A ,Kingdom of the Netherlands,2025-10-01 13:40:40,2025-10-01 13:40:48,11.2863,52.814,510.54,False,65.53,67.86,0.0,312.42,7743.0,False,0,0,13
3804,4067f7,TOM902P ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,27.7699,36.5318,2651.76,False,165.17,109.85,-3.9,2537.46,532.0,False,0,0,13
3805,4baa6a,THY2XR  ,Turkey,2025-10-01 13:43:15,2025-10-01 13:43:16,27.9719,40.885,2903.22,False,145.07,73.94,-11.05,2788.92,5522.0,False,0,0,13
3806,3c7422,TUI2HY  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,1.1963,46.265,11719.56,False,256.92,211.24,0.0,11277.6,1111.0,False,0,0,13
3807,a083b6,N132MD  ,United States,2025-10-01 13:43:14,2025-10-01 13:43:14,-81.0694,26.4126,1104.9,False,41.68,1.41,0.0,1082.04,,False,0,0,13
3808,a6810d,VOI3501 ,United States,2025-10-01 13:40:54,2025-10-01 13:42:24,-89.107,21.505,10058.4,False,234.48,101.9,-10.4,9471.66,,False,0,0,13
3809,49c3fa,OKDUD52 ,Czech Republic,2025-10-01 13:43:17,2025-10-01 13:43:17,14.5494,50.2936,,False,49.47,135.0,-0.33,411.48,,False,0,0,13
3810,4067f0,TOM5MH  ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-8.1529,42.6732,11536.68,False,220.87,22.02,0.0,10972.8,6223.0,False,0,0,13
3811,a13c5e,N179U   ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-97.5293,31.9573,914.4,False,50.99,267.11,-0.98,868.68,,False,0,0,13
3812,0b420d,TGJMP   ,Guatemala,2025-10-01 13:38:49,2025-10-01 13:39:05,-90.7273,14.0626,1318.26,False,104.0,182.27,-1.63,815.34,1631.0,False,0,0,13
3813,a1b998,N210AX  ,United States,2025-10-01 13:43:15,2025-10-01 13:43:15,-91.3221,30.5402,1089.66,False,55.85,275.82,2.28,1036.32,,False,0,0,13
3814,4ca90a,ITY1786 ,Ireland,2025-10-01 13:43:17,2025-10-01 13:43:17,12.2875,39.4977,9837.42,False,219.59,339.57,6.83,9570.72,,False,0,0,13
3815,8007b2,IGO2171 ,India,2025-10-01 13:43:17,2025-10-01 13:43:17,77.928,14.3544,11209.02,False,230.55,9.5,-5.53,10584.18,,False,0,0,13
3816,a3a9eb,AAL1512 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-79.4774,25.2416,6164.58,False,186.49,303.3,-4.88,5829.3,,False,0,0,13
3817,a1ecd6,HAL95   ,United States,2025-10-01 13:40:56,2025-10-01 13:41:17,-115.5776,40.7377,10165.08,False,210.35,261.14,0.0,9761.22,6050.0,False,0,0,13
3818,a333b5,UPS2787 ,United States,2025-10-01 13:40:49,2025-10-01 13:40:54,-85.7258,38.1171,381.0,False,81.23,345.7,-3.58,350.52,1567.0,True,0,0,13
3819,ab9e13,MTN8311 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-75.116,40.5525,1798.32,False,95.73,263.83,0.0,1744.98,6044.0,False,0,2,13
3820,4bb19a,THY7KG  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,21.9829,48.2993,10911.84,False,243.26,328.23,0.0,10965.18,4265.0,False,0,0,13
3821,896522,EFC26G  ,United Arab Emirates,2025-10-01 13:43:17,2025-10-01 13:43:17,55.1588,24.8318,281.94,False,69.3,118.85,-0.33,403.86,,False,0,0,13
3822,a586b0,SWA2258 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-86.32,41.9593,12374.88,False,238.81,91.73,0.0,11887.2,4432.0,False,0,0,13
3823,a13c73,AAL2119 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.91,31.0506,11155.68,False,230.72,92.68,0.0,10668.0,2336.0,False,0,0,13
3824,a92a8d,N69YK   ,United States,2025-10-01 13:39:58,2025-10-01 13:40:01,-84.2423,39.8804,388.62,False,66.64,55.7,-3.58,350.52,,False,0,0,13
3825,4ac9e5,SAS2774 ,Sweden,2025-10-01 13:43:17,2025-10-01 13:43:17,7.293,53.2708,11498.58,False,210.73,43.12,0.0,11277.6,505.0,False,0,0,13
3826,a5cfa5,UAL2166 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-92.1967,44.9261,11384.28,False,226.33,283.94,0.0,10972.8,1610.0,False,0,0,13
3827,4ac9e7,SAS2832 ,Sweden,2025-10-01 13:43:17,2025-10-01 13:43:17,15.0428,49.602,11628.12,False,213.94,342.22,0.0,11590.02,1732.0,False,0,0,13
3828,896530,FDB5TD  ,United Arab Emirates,2025-10-01 13:43:17,2025-10-01 13:43:17,21.137,44.1405,10774.68,False,257.47,115.69,0.0,10668.0,6503.0,False,0,0,13
3829,43c8fa,SYS20   ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.4147,52.8032,297.18,False,40.74,225.0,-1.3,144.78,,False,0,0,13
3830,4b1f30,HBLVC   ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,7.7225,51.9098,2613.66,False,77.17,180.76,0.33,2438.4,2533.0,False,0,0,13
3831,4b7fae,COL81   ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,8.6781,47.3917,754.38,False,76.18,286.48,12.68,594.36,1540.0,False,0,0,13
3832,a7ea7e,UPS93   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-92.2063,43.0135,10485.12,False,253.76,132.62,0.0,10058.4,5770.0,False,0,0,13
3833,a14f8e,N184AF  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-105.0962,39.9285,1981.2,False,56.17,188.43,0.33,1889.76,3153.0,False,0,0,13
3834,a070d7,UAL1102 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-110.2028,32.0327,6286.5,False,226.88,89.61,12.35,5974.08,,False,0,0,13
3835,a2d95e,CSB821  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-77.2472,37.3392,571.5,False,82.71,48.28,0.33,556.26,,False,0,0,13
3836,a3e647,N350RC  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.7265,28.7307,7063.74,False,150.41,159.58,0.0,6705.6,2577.0,False,0,0,13
3837,3c618b,TUI70T  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,8.3121,41.8877,11544.3,False,261.35,180.56,0.0,11277.6,1114.0,False,0,0,13
3838,a190c7,N20MK   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-96.0393,36.2725,11155.68,False,226.6,14.73,0.0,10668.0,,False,0,0,13
3839,a64629,N503MA  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.9036,40.9991,1051.56,False,46.53,185.71,2.93,1036.32,,False,0,0,13
3840,43c8eb,SYS145  ,United Kingdom,2025-10-01 13:41:13,2025-10-01 13:41:13,-2.4156,52.9217,220.98,False,2.77,201.8,-0.33,60.96,,False,0,0,13
3841,adcc95,N989AB  ,United States,2025-10-01 13:43:12,2025-10-01 13:43:13,-82.7647,37.1109,8191.5,False,219.4,173.81,-11.05,7810.5,,False,0,0,13
3842,a44ca0,DAL1421 ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-118.8008,33.9196,3489.96,False,180.34,264.6,4.88,3368.04,,False,0,0,13
3843,a3a9ff,AAL2557 ,United States,2025-10-01 13:43:13,2025-10-01 13:43:15,-77.2175,31.7752,11224.26,False,232.39,156.1,-0.33,10668.0,7167.0,False,0,0,13
3844,a4c9f8,JBU1621 ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-65.7747,46.4895,10347.96,False,218.23,230.64,0.0,10355.58,707.0,False,0,0,13
3845,43c8ed,SYS23   ,United Kingdom,2025-10-01 13:43:10,2025-10-01 13:43:17,-2.9941,52.8019,198.12,False,26.56,238.47,2.28,38.1,,False,0,0,13
3846,a63f2e,N501RR  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.8326,32.9925,13045.44,False,249.28,69.21,0.0,12504.42,2542.0,False,0,0,13
3847,ad705e,SKW5071 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.9629,42.5197,7673.34,False,213.0,90.83,-2.28,7330.44,,False,0,0,13
3848,43c8ef,SYS86   ,United Kingdom,2025-10-01 13:39:01,2025-10-01 13:39:01,-2.6636,52.795,152.4,False,9.16,231.84,-1.3,-22.86,,False,0,0,13
3849,a3962d,DAL1276 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-93.5347,43.4752,8671.56,False,230.44,3.71,-3.25,8328.66,535.0,False,0,0,13
3850,a1435d,SWA2214 ,United States,2025-10-01 13:42:37,2025-10-01 13:42:37,64.8513,36.0801,,True,5.14,343.12,,,,False,0,0,13
3851,404273,GEYOR   ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-1.9034,51.3341,685.8,False,73.26,261.93,1.95,541.02,,False,0,0,13
3852,a466aa,N383CJ  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-88.6395,39.6363,12641.58,False,206.0,51.18,-7.8,12138.66,2341.0,False,0,0,13
3853,a53975,AAL3317 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-107.9877,34.394,10927.08,False,226.52,272.21,0.0,10363.2,,False,0,0,13
3854,4868b7,PHMSD   ,Kingdom of the Netherlands,2025-10-01 13:43:17,2025-10-01 13:43:17,6.2231,50.8259,579.12,False,42.18,150.0,2.93,411.48,7000.0,False,0,0,13
3855,ad4804,JBU1601 ,United States,2025-10-01 13:42:58,2025-10-01 13:43:00,-80.1732,26.0771,45.72,False,79.74,90.37,-4.23,60.96,7147.0,True,0,0,13
3856,4ac9f8,SAS91K  ,Sweden,2025-10-01 13:43:18,2025-10-01 13:43:18,12.5947,55.843,3421.38,False,154.97,348.32,8.13,3276.6,266.0,False,0,0,13
3857,43c8f4,SYS48   ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.8854,52.7213,182.88,False,47.08,213.86,-0.65,30.48,,False,0,0,13
3858,4bd6a3,TCUUC   ,Turkey,2025-10-01 13:37:49,2025-10-01 13:38:10,28.4797,41.0715,457.2,False,32.22,70.41,-2.6,373.38,,False,0,0,13
3859,a51f4a,RPA4394 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.4675,33.6495,441.96,False,62.25,90.0,-2.93,411.48,3163.0,False,0,0,13
3860,43c8f8,SYS55   ,United Kingdom,2025-10-01 13:42:03,2025-10-01 13:42:25,-2.9225,52.7489,144.78,False,0.0,0.0,-0.33,0.0,,False,0,0,13
3861,abb8a0,SWA255  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-90.5211,38.3452,4991.1,False,198.03,188.21,11.7,4770.12,6117.0,False,0,0,13
3862,478514,WIF1332 ,Norway,2025-10-01 13:43:14,2025-10-01 13:43:16,16.547,68.5638,7155.18,False,157.49,31.51,0.0,7010.4,,False,0,0,13
3863,a190af,N20LL   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-90.329,38.5906,640.08,False,46.21,78.44,0.0,640.08,4663.0,False,0,0,13
3864,4ac9ea,SAS269  ,Sweden,2025-10-01 13:39:09,2025-10-01 13:39:09,5.4922,60.4796,1790.7,False,123.45,285.72,-3.58,1645.92,,False,0,0,13
3865,478513,WIF590  ,Norway,2025-10-01 13:43:17,2025-10-01 13:43:17,7.8112,58.4534,4419.6,False,129.25,312.58,11.05,4259.58,,False,0,0,13
3866,a5130a,N426MP  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-106.4155,34.5454,12809.22,False,221.46,238.49,-0.33,12192.0,7412.0,False,0,0,13
3867,a6a942,N52818  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-86.8713,36.2343,640.08,False,53.92,344.51,-0.65,609.6,,False,0,0,13
3868,a39630,DAL801  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-83.8428,33.7072,5204.46,False,177.49,71.41,12.68,5006.34,1171.0,False,0,4,13
3869,a3e658,AAL683  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.2353,29.0627,11910.06,False,239.54,340.16,-0.33,11277.6,3163.0,False,0,0,13
3870,896502,ABY176  ,United Arab Emirates,2025-10-01 13:43:13,2025-10-01 13:43:17,50.9519,26.8295,11993.88,False,253.99,113.14,0.0,11277.6,4436.0,False,0,0,13
3871,c1e4fb,PER57   ,Canada,2025-10-01 13:38:21,2025-10-01 13:38:21,-73.7495,45.4722,,True,15.95,194.06,,,,False,0,0,13
3872,02006f,RAM938  ,Morocco,2025-10-01 13:43:17,2025-10-01 13:43:17,-5.6183,35.9025,11498.58,False,229.9,34.79,0.0,10972.8,6430.0,False,0,0,13
3873,c1e4ff,,Canada,2025-10-01 13:38:47,2025-10-01 13:38:47,-73.7544,45.4594,,True,8.75,272.81,,,,False,0,0,13
3874,02006e,RAM802  ,Morocco,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.7057,45.7671,12070.08,False,210.67,9.42,0.0,11582.4,6442.0,False,0,0,13
3875,896504,ABY466  ,United Arab Emirates,2025-10-01 13:43:17,2025-10-01 13:43:17,76.1491,27.2825,7383.78,False,229.75,211.45,4.88,7025.64,,False,0,0,13
3876,44cec8,OOSVH   ,Belgium,2025-10-01 13:43:14,2025-10-01 13:43:17,5.2246,50.7968,350.52,False,41.87,132.51,2.93,182.88,,False,0,0,13
3877,4868a6,KLM85G  ,Kingdom of the Netherlands,2025-10-01 13:43:17,2025-10-01 13:43:17,0.9497,43.905,12321.54,False,251.18,193.38,0.0,11887.2,2104.0,False,0,0,13
3878,4bb199,THY5KM  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,17.6921,47.5462,9738.36,False,236.93,321.61,-0.65,9753.6,1757.0,False,0,0,13
3879,a070b1,N12741  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.2098,43.6641,1988.82,False,55.15,306.66,0.0,1889.76,1200.0,False,0,0,13
3880,a8119c,EJA619  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-83.5494,39.7282,1851.66,False,146.87,255.18,0.33,1767.84,,False,0,0,13
3881,4bb196,THY67C  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.8251,42.7278,8191.5,False,223.73,256.57,-10.4,7818.12,701.0,False,0,0,13
3882,781caa,CCA1338 ,China,2025-10-01 13:39:49,2025-10-01 13:39:54,113.72,22.6656,3825.24,False,184.69,4.31,0.0,3604.26,,False,0,0,13
3883,4bb195,THY3DZ  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,0.6695,51.6843,4023.36,False,151.8,263.19,-11.05,3802.38,3546.0,False,0,0,13
3884,ab68e5,TRF534  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-96.4526,32.822,922.02,False,55.6,321.01,-5.85,899.16,,False,0,0,13
3885,a466a2,N383CA  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-83.6109,42.7081,914.4,False,52.48,90.56,-0.65,853.44,,False,0,0,13
3886,a6594f,SKW6516 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-122.1408,47.0052,5151.12,False,137.89,165.08,12.68,5166.36,,False,0,0,13
3887,a50c2a,TRF524  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-95.0597,30.282,754.38,False,56.98,6.74,-1.3,731.52,,False,0,0,13
3888,8a074b,CTV503  ,Indonesia,2025-10-01 13:38:15,2025-10-01 13:42:23,104.137,0.4228,12016.74,False,225.65,142.5,0.33,11269.98,6416.0,False,0,0,13
3889,ac75a5,AAL1923 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.3842,34.0517,8770.62,False,235.46,316.68,5.85,8351.52,,False,0,1,13
3890,a2bf31,N2760U  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-79.6441,34.8732,,True,22.12,345.94,,,,False,0,0,13
3891,4bb18a,,Turkey,2025-10-01 13:43:06,2025-10-01 13:43:06,32.9619,40.2791,11902.44,False,223.2,288.69,-0.33,11582.4,,False,0,0,13
3892,4bb18b,THY40Y  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,18.8522,51.6218,10911.84,False,245.34,327.68,-0.33,10965.18,5327.0,False,0,0,13
3893,a5e9f4,EDV4960 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.1687,41.1813,11132.82,False,236.27,88.0,-0.33,10668.0,1524.0,False,0,0,13
3894,c82762,AWK65   ,New Zealand,2025-10-01 13:43:16,2025-10-01 13:43:17,175.006,-41.2091,8473.44,False,177.92,213.92,0.0,8526.78,,False,0,0,13
3895,896518,FDB93Q  ,United Arab Emirates,2025-10-01 13:43:17,2025-10-01 13:43:17,35.1562,34.5312,11224.26,False,277.49,102.31,-0.33,10668.0,2564.0,False,0,0,13
3896,a63f4e,SKW6515 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-94.6708,37.6105,10843.26,False,202.14,260.03,0.0,10363.2,1121.0,False,0,0,13
3897,a26325,FDX3647 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-111.3576,39.6027,10515.6,False,266.76,78.99,-0.33,10066.02,,False,0,0,13
3898,abb8c4,SWA4406 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-93.9952,34.8603,11521.44,False,215.76,293.02,0.0,10972.8,2360.0,False,0,1,13
3899,02005a,RAM572  ,Morocco,2025-10-01 13:43:17,2025-10-01 13:43:17,-6.8836,34.8103,9296.4,False,242.26,26.89,9.1,8808.72,6436.0,False,0,0,13
3900,ab68f9,UAL2669 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-75.2022,40.4498,7962.9,False,207.95,230.52,8.78,7680.96,2334.0,False,0,0,13
3901,a01037,DAL2996 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-74.6068,40.4765,2910.84,False,120.54,92.94,-5.53,2819.4,1320.0,False,0,0,13
3902,4b394c,P596    ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,8.5279,46.9783,952.5,False,82.11,264.97,2.6,807.72,7000.0,False,0,0,13
3903,a4ff61,N421AL  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-74.0592,40.8607,198.12,False,84.9,1.04,15.93,144.78,,False,0,0,13
3904,020066,RAM775L ,Morocco,2025-10-01 13:43:17,2025-10-01 13:43:17,2.0454,48.1263,6652.26,False,229.8,208.92,11.38,6385.56,,False,0,0,13
3905,a38367,JBU1901 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-77.8312,42.8482,5631.18,False,201.18,100.91,7.8,5417.82,7441.0,False,0,0,13
3906,a7ea4a,N609SM  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.6447,44.7598,6553.2,False,185.91,103.77,-8.13,6278.88,,False,0,0,13
3907,acd8c1,CXK389  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.444,35.5005,1196.34,False,36.53,89.19,2.6,1158.24,,False,0,0,13
3908,8007df,IGO642H ,India,2025-10-01 13:43:16,2025-10-01 13:43:17,74.8858,13.7472,11917.68,False,232.06,158.95,0.33,11277.6,,False,0,4,13
3909,43c8bd,PRF60   ,United Kingdom,2025-10-01 13:43:16,2025-10-01 13:43:16,-0.2766,52.9269,1577.34,False,78.2,0.75,-3.9,1386.84,2601.0,False,0,0,13
3910,a3a9af,AAL1297 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-89.3802,38.2823,6720.84,False,232.1,104.9,0.0,6400.8,1141.0,False,0,0,13
3911,a93d7c,EDV5482 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.1639,38.1368,10835.64,False,232.6,264.42,0.33,10363.2,1644.0,False,0,4,13
3912,7cad43,VOZ092  ,Australia,2025-10-01 13:39:32,2025-10-01 13:39:37,144.8469,-37.6692,,True,0.0,5.62,,,4120.0,False,0,0,13
3913,a871d4,QXE2201 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-122.1772,47.7178,1943.1,False,150.88,347.2,-6.83,1981.2,,False,0,0,13
3914,4067a3,DHK818  ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-65.607,44.856,10126.98,False,271.48,66.79,0.0,10058.4,6752.0,False,0,0,13
3915,43c8c2,PRF38   ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-0.5222,52.9802,342.9,False,43.36,184.76,-6.83,182.88,2647.0,False,0,0,13
3916,43c8c3,PRF85Y  ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,-0.7566,53.3978,861.06,False,93.35,4.11,0.65,716.28,2630.0,False,0,0,13
3917,a8d4f6,UAL2063 ,United States,2025-10-01 13:40:35,2025-10-01 13:42:55,-107.8868,42.3924,8511.54,False,252.77,164.29,0.0,8229.6,,False,0,0,13
3918,a7b4ea,JIA5421 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-90.2407,41.3153,3093.72,False,140.46,127.71,14.63,2933.7,,False,0,4,13
3919,a3f930,UPS2013 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.6851,39.1378,5897.88,False,227.04,239.95,-10.73,5631.18,1377.0,False,0,6,13
3920,ab55cd,N8298U  ,United States,2025-10-01 13:41:10,2025-10-01 13:41:10,-80.8029,26.5887,1143.0,False,36.45,351.07,0.33,1143.0,,False,0,0,13
3921,a44cda,DAL2231 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-94.3985,43.6955,10149.84,False,239.42,303.96,0.0,9753.6,6515.0,False,0,0,13
3922,0b423f,TGADS   ,Guatemala,2025-10-01 13:39:36,2025-10-01 13:39:56,-90.6855,14.6498,3208.02,False,64.58,288.58,3.58,3017.52,1614.0,False,0,0,13
3923,a92a66,N69WW   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-94.5138,33.6123,3611.88,False,96.04,20.38,0.0,3467.1,,False,0,0,13
3924,a1a697,SWA4154 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-87.8699,36.5968,11109.96,False,209.88,295.25,-5.53,10599.42,6573.0,False,0,0,13
3925,a1e0c7,N22XT   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-112.8239,50.7198,8321.04,False,147.73,122.2,0.33,8229.6,,False,0,0,13
3926,a1ecff,SKW5416 ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-103.3148,35.4825,10241.28,False,232.87,11.86,-0.33,9753.6,,False,0,0,13
3927,a9313e,N6913R  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.5822,28.577,914.4,False,47.02,53.0,-1.3,883.92,,False,0,0,13
3928,888098,HVN618  ,Viet Nam,2025-10-01 13:43:07,2025-10-01 13:43:13,104.6605,20.7764,6499.86,False,215.89,35.89,-11.38,6126.48,,False,0,0,13
